,Course ID,Course Title,Course Credits,Description,ARTSCI,ARCH,ART,EN,BU,Section,Day,Time,Building,Instructor,Final Exam,Seats,Enroll,WaitList
227,E81 CSE 435S,Database Management Systems,3.0 Units,"A study of data models and the database management systems that support these data models. The design theory for databases is developed and various tools are utilized to apply the theory. General query languages are studied and techniques for query optimization are investigated. Integrity and security requirements are studied in the context of concurrent operations on a database, where the database may be distributed over one or more locations. The unique requirements for engineering design databases, image databases, and long transaction systems are analyzed. Prerequisite: CSE 247.",,,,BME T2 TU 3.00 ,,01,M-W----,1:00P-2:20P,TBA,Singh,Dec 18 2024  1:00PM -  3:00PM,0,0,0
228,E81 CSE 437S,Software Engineering Workshop,3.0 Units,"An introduction and exploration of concepts and issues related to large-scale software systems development. Areas of exploration include technical complexities, organization issues, and communication techniques for large-scale development. Students participate through teams emulating industrial development. The projects cover the principal system development life-cycle phases from requirements analysis, to software design, and to final implementation. Issues relating to real-time control systems, human factors, reliability, performance, operating costs, maintainability and others are addressed and resolved in a reasonable manner. Prerequisite: Junior or Senior standing, and CSE 330S. Note that this course will be held in-person.",,,,BME T2 TU 3.00 ,,01,-T-----,5:30P-8:30P,TBA,Evans,Paper/Project/TakeHome,30,0,0
229,E81 CSE 437S,Software Engineering Workshop,3.0 Units,"An introduction and exploration of concepts and issues related to large-scale software systems development. Areas of exploration include technical complexities, organization issues, and communication techniques for large-scale development. Students participate through teams emulating industrial development. The projects cover the principal system development life-cycle phases from requirements analysis, to software design, and to final implementation. Issues relating to real-time control systems, human factors, reliability, performance, operating costs, maintainability and others are addressed and resolved in a reasonable manner. Prerequisite: Junior or Senior standing, and CSE 330S. Note that this course will be held in-person.",,,,BME T2 TU 3.00 ,,02,-T-----,5:30P-8:30P,TBA,Chernyak,Paper/Project/TakeHome,30,0,0
230,E81 CSE 438S,Mobile Application Development,3.0 Units,"Learn how to create iOS apps in the Swift programming language. This course covers a variety of topics in the development of modern mobile applications, with a focus on hands-on projects. Students will create multiple fully-functional apps from scratch. The course emphasizes object-oriented design patterns and real-world development techniques. Time is provided at the end of the course for students to work on a project of their own interest. Prerequisites: CSE 247 Note that this course will be held in-person.",,,,BME T2 TU 3.00 ,,01,M-W----,10:00A-11:20A,TBA,Sproull,No final,160,0,0
231,E81 CSE 442T,Introduction to Cryptography,3.0 Units,"This course is an introduction to modern cryptography, with an emphasis on its theoretical foundations. Topics will include one-way functions, pseudorandom generators, public key encryption, digital signatures, and zero-knowledge proofs. Prerequisites: CSE 240 and 247",,,,TU 3.00 ,,01,M-W----,2:30P-3:50P,TBA,Garnett,Dec 16 2024  3:30PM -  5:30PM,20,0,0
232,E81 CSE 450A,Video Game Programming,3.0 Units,"This course teaches the core aspects of a video game developer's toolkit. Students work in groups and with a large game software engine to create and playtest a full-featured video game. Students will explore topics around the design of games through analysis of current games. Students have the opportunity to explore additional topics including graphics, artificial intelligence, networking, physics, and user interface design through their game project. Prerequisite: CSE247",,,,BME T2 TU 3.00 ,,01,M-W----,2:30P-3:50P,TBA,Santos,Paper/Project/TakeHome,0,0,0
233,E81 CSE 450A,Video Game Programming,3.0 Units,"This course teaches the core aspects of a video game developer's toolkit. Students work in groups and with a large game software engine to create and playtest a full-featured video game. Students will explore topics around the design of games through analysis of current games. Students have the opportunity to explore additional topics including graphics, artificial intelligence, networking, physics, and user interface design through their game project. Prerequisite: CSE247",,,,BME T2 TU 3.00 ,,02,M-W----,4:00P-5:20P,TBA,Santos,Paper/Project/TakeHome,0,0,0
234,E81 CSE 451A,Video Game Programming II,3.0 Units,"This class is a continuation of Video Game Programming I, CSE450A. Students will work in groups, and with a large game software engine to make a full featured video game. Students will have the opportunity to work on topics in graphics, artificial intelligence, networking, physics, user interface design, and other topics. Prerequisite: CSE 450A and permission of instructors",,,,BME T2 TU 3.00 ,,01,M-W----,5:30P-7:00P,TBA,Santos,Paper/Project/TakeHome,0,0,0
235,E81 CSE 454A,Software Engineering for External Clients,3.0 Units,"Teams of students will design and develop a solution to a challenging problem posed by a real-world client. Students will gain experience with a variety of facets of software development, such as gathering and interpreting requirements, software design/architecture, UI/UX, testing, documentation, and developer/client interactions. Prerequisite: E81 CSE 330S or E81 CSE 332S and at least junior standing",,,,BME T2 TU 3.00 ,,01,----F--,1:00P-3:50P,TBA,Shidal,Paper/Project/TakeHome,0,0,0
236,E81 CSE 457A,Introduction to Visualization,3.0 Units,"Disciplines such as medicine, business, science, and government are producing enormous amounts of data with increasing volume and complexity. In this course, we study the principles for transforming abstract data into useful information visualizations. We learn about the state-of-the-art in visualization research and development, and we gain hands-on experience with designing and developing interactive visualization tools for the web. We also learn how to critique existing visualizations and how to evaluate the systems we build. Topics include design, data mapping, visual perception, and interaction. Prerequisite: CSE 330S Note that this course will be held in-person. Revised: 2021-06-24",,,,BME T2 TU 3.00 ,,01,-T-R---,11:30A-12:50P,TBA,Ottley,No final,0,0,0
